year,month,appendix_number,location_name,sector,commodity,sub_item,attribute,value,error_number_prefix,error_plus_prefix,error_minus_prefix,error_bullet_prefix,error_number_suffix,error_number_in_middle,error_empty_parens,error_unclosed_parens,error_leading_space,error_trailing_space,error_multiple_spaces,error_space_in_word,error_concatenated_locations,error_special_chars,error_unicode_issues,error_only_numbers,error_single_char,error_typo_spacing,error_contains_metadata,error_location_list,error_types
2011,7,PL3,TD và MN phía Bắc,Cultivation,Lạc,,Area_Planted,38446.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2011,7,PL3,TD và MN phía Bắc,Cultivation,Mía,,Area_Planted,14278.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2011,7,PL3,TD và MN phía Bắc,Cultivation,Thuốc lá,,Area_Planted,8428.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2011,7,PL3,TD và MN phía Bắc,Cultivation,Lúa,,Area_Planted,3318.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2011,7,PL3,TD và MN phía Bắc,Cultivation,Lúa,,Area_Planted,74362.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2011,7,PL3,Thanh Hoá,Cultivation,Lúa,,Area_Planted,37747.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2011,7,PL3,Thanh Hoá,Cultivation,Đậu tương,,Area_Planted,9815.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2011,7,PL3,Thanh Hoá,Cultivation,Lạc,,Area_Planted,15332.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2011,7,PL3,Thanh Hoá,Cultivation,Mía,,Area_Planted,12600.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2011,7,PL3,Thanh Hoá,Cultivation,Lúa,,Area_Planted,26788.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2011,7,PL3,Thái Bình,Cultivation,Lúa,,Area_Planted,19215.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2011,7,PL3,Thái Bình,Cultivation,Đậu tương,,Area_Planted,15730.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2011,7,PL3,Thái Bình,Cultivation,Lạc,,Area_Planted,3085.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2011,7,PL3,Thái Bình,Cultivation,Lúa,,Area_Planted,400.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2011,7,PL3,Thái Bình,Cultivation,Lúa,,Area_Planted,13120.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2011,7,PL3,Thái Nguyên,Cultivation,Lúa,,Area_Planted,5381.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2011,7,PL3,Thái Nguyên,Cultivation,Đậu tương,,Area_Planted,1204.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2011,7,PL3,Thái Nguyên,Cultivation,Lạc,,Area_Planted,3858.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2011,7,PL3,Thái Nguyên,Cultivation,Thuốc lá,,Area_Planted,253.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2011,7,PL3,Thái Nguyên,Cultivation,Lúa,,Area_Planted,66.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2011,7,PL3,Thái Nguyên,Cultivation,Lúa,,Area_Planted,9822.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2011,7,PL3,Thừa Thiên Huế,Cultivation,Lúa,,Area_Planted,3800.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2011,7,PL3,Thừa Thiên Huế,Cultivation,Lạc,,Area_Planted,3500.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2011,7,PL3,Thừa Thiên Huế,Cultivation,Mía,,Area_Planted,100.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2011,7,PL3,Thừa Thiên Huế,Cultivation,Thuốc lá,,Area_Planted,50.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2011,7,PL3,Thừa Thiên Huế,Cultivation,Lúa,,Area_Planted,150.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2011,7,PL3,Thừa Thiên Huế,Cultivation,Lúa,,Area_Planted,5600.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2011,7,PL3,Tuyên Quang,Cultivation,Lúa,,Area_Planted,6889.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2011,7,PL3,Tuyên Quang,Cultivation,Đậu tương,,Area_Planted,1309.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2011,7,PL3,Tuyên Quang,Cultivation,Lạc,,Area_Planted,3424.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2011,7,PL3,Tuyên Quang,Cultivation,Mía,,Area_Planted,2156.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2011,7,PL3,Tuyên Quang,Cultivation,Lúa,,Area_Planted,1311.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2011,7,PL3,Vĩnh Phúc,Cultivation,Lúa,,Area_Planted,8444.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2011,7,PL3,Vĩnh Phúc,Cultivation,Đậu tương,,Area_Planted,4482.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2011,7,PL3,Vĩnh Phúc,Cultivation,Lạc,,Area_Planted,3249.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2011,7,PL3,Vĩnh Phúc,Cultivation,Mía,,Area_Planted,387.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2011,7,PL3,Vĩnh Phúc,Cultivation,Lúa,,Area_Planted,326.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2011,7,PL3,Vĩnh Phúc,Cultivation,Lúa,,Area_Planted,6709.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2011,7,PL3,Yên Bái,Cultivation,Lúa,,Area_Planted,3522.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2011,7,PL3,Yên Bái,Cultivation,Đậu tương,,Area_Planted,1096.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2011,7,PL3,Yên Bái,Cultivation,Lạc,,Area_Planted,1632.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2011,7,PL3,Yên Bái,Cultivation,Mía,,Area_Planted,775.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2011,7,PL3,Yên Bái,Cultivation,Lúa,,Area_Planted,19.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2011,7,PL3,Yên Bái,Cultivation,Lúa,,Area_Planted,4896.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2011,7,PL3,ĐB sông Hồng,Cultivation,Lúa,,Area_Planted,118040.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2011,7,PL3,ĐB sông Hồng,Cultivation,Đậu tương,,Area_Planted,84298.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2011,7,PL3,ĐB sông Hồng,Cultivation,Lạc,,Area_Planted,27613.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2011,7,PL3,ĐB sông Hồng,Cultivation,Mía,,Area_Planted,1945.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2011,7,PL3,ĐB sông Hồng,Cultivation,Thuốc lá,,Area_Planted,1000.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2011,7,PL3,ĐB sông Hồng,Cultivation,Lúa,,Area_Planted,3184.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2011,7,PL3,ĐB sông Hồng,Cultivation,Lúa,,Area_Planted,123061.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2011,7,PL3,Điện Biên,Cultivation,Lúa,,Area_Planted,10822.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2011,7,PL3,Điện Biên,Cultivation,Đậu tương,,Area_Planted,9844.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2011,7,PL3,Điện Biên,Cultivation,Lạc,,Area_Planted,978.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2011,7,PL3,Điện Biên,Cultivation,Lúa,,Area_Planted,1946.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2011,7,PL4,An Giang,Cultivation,Lúa,,Area_Planted,227480.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2011,7,PL4,An Giang,Cultivation,Lúa,,Area_Planted,80054.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2011,7,PL4,An Giang,Cultivation,Lúa,,Area_Planted,563.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2011,7,PL4,An Giang,Cultivation,Lúa,,Area_Planted,4405.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2011,7,PL4,An Giang,Cultivation,Lúa,,Area_Planted,10459.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2011,7,PL4,An Giang,Cultivation,Lúa,,Area_Planted,8129.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2011,7,PL4,An Giang,Cultivation,Lúa,,Area_Planted,271.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2011,7,PL4,An Giang,Cultivation,Lúa,,Area_Planted,963.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2011,7,PL4,An Giang,Cultivation,Lúa,,Area_Planted,1096.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2011,7,PL4,Bà Rịa-V.Tàu,Cultivation,Lúa,,Area_Planted,7632.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2011,7,PL4,Bà Rịa-V.Tàu,Cultivation,Lúa,,Area_Planted,393.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2011,7,PL4,Bà Rịa-V.Tàu,Cultivation,Lúa,,Area_Planted,18575.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2011,7,PL4,Bà Rịa-V.Tàu,Cultivation,Lúa,,Area_Planted,9975.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2011,7,PL4,Bà Rịa-V.Tàu,Cultivation,Lúa,,Area_Planted,91.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2011,7,PL4,Bà Rịa-V.Tàu,Cultivation,Lúa,,Area_Planted,8447.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2011,7,PL4,Bà Rịa-V.Tàu,Cultivation,Lúa,,Area_Planted,62.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2011,7,PL4,Bình Dương,Cultivation,Lúa,,Area_Planted,1216.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2011,7,PL4,Bình Dương,Cultivation,Lúa,,Area_Planted,3457.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2011,7,PL4,Bình Dương,Cultivation,Lúa,,Area_Planted,229.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2011,7,PL4,Bình Dương,Cultivation,Lúa,,Area_Planted,50.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2011,7,PL4,Bình Dương,Cultivation,Lúa,,Area_Planted,3000.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2011,7,PL4,Bình Dương,Cultivation,Lúa,,Area_Planted,178.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2011,7,PL4,Bình Phước,Cultivation,Lúa,,Area_Planted,6389.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2011,7,PL4,Bình Phước,Cultivation,Lúa,,Area_Planted,20382.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2011,7,PL4,Bình Phước,Cultivation,Lúa,,Area_Planted,5086.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2011,7,PL4,Bình Phước,Cultivation,Lúa,,Area_Planted,458.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2011,7,PL4,Bình Phước,Cultivation,Lúa,,Area_Planted,14331.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2011,7,PL4,Bình Phước,Cultivation,Lúa,,Area_Planted,507.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2011,7,PL4,Bình Thuận,Cultivation,Lúa,,Area_Planted,40093.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2011,7,PL4,Bình Thuận,Cultivation,Lúa,,Area_Planted,44399.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2011,7,PL4,Bình Thuận,Cultivation,Lúa,,Area_Planted,13637.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2011,7,PL4,Bình Thuận,Cultivation,Lúa,,Area_Planted,511.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2011,7,PL4,Bình Thuận,Cultivation,Lúa,,Area_Planted,29754.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2011,7,PL4,Bình Thuận,Cultivation,Lúa,,Area_Planted,497.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2011,7,PL4,Bình Định,Cultivation,Lúa,,Area_Planted,42203.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2011,7,PL4,Bình Định,Cultivation,Lúa,,Area_Planted,20435.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2011,7,PL4,Bình Định,Cultivation,Lúa,,Area_Planted,563.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2011,7,PL4,Bình Định,Cultivation,Lúa,,Area_Planted,10869.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2011,7,PL4,Bình Định,Cultivation,Lúa,,Area_Planted,5213.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2011,7,PL4,Bình Định,Cultivation,Lúa,,Area_Planted,5213.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2011,7,PL4,Bạc Liêu,Cultivation,Lúa,,Area_Planted,55809.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2011,7,PL4,Bạc Liêu,Cultivation,Lúa,,Area_Planted,217.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2011,7,PL4,Bạc Liêu,Cultivation,Lúa,,Area_Planted,525.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2011,7,PL4,Bạc Liêu,Cultivation,Lúa,,Area_Planted,1580.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2011,7,PL4,Bạc Liêu,Cultivation,Lúa,,Area_Planted,691.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2011,7,PL4,Bạc Liêu,Cultivation,Lúa,,Area_Planted,92.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2011,7,PL4,Bạc Liêu,Cultivation,Lúa,,Area_Planted,599.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2011,7,PL4,Bến Tre,Cultivation,Lúa,,Area_Planted,23388.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2011,7,PL4,Bến Tre,Cultivation,Lúa,,Area_Planted,882.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2011,7,PL4,Bến Tre,Cultivation,Lúa,,Area_Planted,622.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2011,7,PL4,Bến Tre,Cultivation,Lúa,,Area_Planted,150.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2011,7,PL4,Bến Tre,Cultivation,Lúa,,Area_Planted,100.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2011,7,PL4,Bến Tre,Cultivation,Lúa,,Area_Planted,10.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2011,7,PL4,Cà Mau,Cultivation,Lúa,,Area_Planted,34908.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2011,7,PL4,Cà Mau,Cultivation,Lúa,,Area_Planted,34908.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2011,7,PL4,Cà Mau,Cultivation,Lúa,,Area_Planted,430.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2011,7,PL4,Cà Mau,Cultivation,Lúa,,Area_Planted,49296.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2011,7,PL4,Cần Thơ,Cultivation,Lúa,,Area_Planted,81563.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2011,7,PL4,Cần Thơ,Cultivation,Lúa,,Area_Planted,78041.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2011,7,PL4,Cần Thơ,Cultivation,Lúa,,Area_Planted,563.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2011,7,PL4,Cần Thơ,Cultivation,Lúa,,Area_Planted,51670.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2011,7,PL4,Cần Thơ,Cultivation,Lúa,,Area_Planted,811.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2011,7,PL4,Cần Thơ,Cultivation,Lúa,,Area_Planted,742.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2011,7,PL4,Cần Thơ,Cultivation,Lúa,,Area_Planted,69.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2011,7,PL4,D.H Nam Trung Bộ,Cultivation,Lúa,,Area_Planted,116603.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2011,7,PL4,D.H Nam Trung Bộ,Cultivation,Lúa,,Area_Planted,51484.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2011,7,PL4,D.H Nam Trung Bộ,Cultivation,Lúa,,Area_Planted,91127.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2011,7,PL4,D.H Nam Trung Bộ,Cultivation,Lúa,,Area_Planted,33826.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2011,7,PL4,D.H Nam Trung Bộ,Cultivation,Lúa,,Area_Planted,6707.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2011,7,PL4,D.H Nam Trung Bộ,Cultivation,Lúa,,Area_Planted,49453.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2011,7,PL4,D.H Nam Trung Bộ,Cultivation,Lúa,,Area_Planted,1141.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2011,7,PL4,Gia Lai,Cultivation,Lúa,,Area_Planted,39233.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2011,7,PL4,Gia Lai,Cultivation,Lúa,,Area_Planted,88285.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2011,7,PL4,Gia Lai,Cultivation,Lúa,,Area_Planted,32842.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2011,7,PL4,Gia Lai,Cultivation,Lúa,,Area_Planted,1167.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2011,7,PL4,Gia Lai,Cultivation,Lúa,,Area_Planted,54276.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2011,7,PL4,Hậu Giang,Cultivation,Lúa,,Area_Planted,79047.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2011,7,PL4,Hậu Giang,Cultivation,Lúa,,Area_Planted,51984.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2011,7,PL4,Hậu Giang,Cultivation,Lúa,,Area_Planted,543.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2011,7,PL4,Hậu Giang,Cultivation,Lúa,,Area_Planted,23215.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2011,7,PL4,Hậu Giang,Cultivation,Lúa,,Area_Planted,1724.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2011,7,PL4,Hậu Giang,Cultivation,Lúa,,Area_Planted,1114.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2011,7,PL4,Hậu Giang,Cultivation,Lúa,,Area_Planted,221.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2011,7,PL4,Hậu Giang,Cultivation,Lúa,,Area_Planted,389.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2011,7,PL4,Khánh Hoà,Cultivation,Lúa,,Area_Planted,18010.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2011,7,PL4,Khánh Hoà,Cultivation,Lúa,,Area_Planted,2800.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2011,7,PL4,Khánh Hoà,Cultivation,Lúa,,Area_Planted,550.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
