record_id,year,month,report_date,geo_level,location_name,region_id,sector,commodity,sub_item,variety,attribute,value,unit,data_type,source_file
2008_12_TQ_LON_HEADCOUNT_EST_Quảng_Ngãi_M3,2008,3,2008-12-31,Provincial,Quảng Ngãi,,Livestock,Lợn,,,Headcount,423834.8888888889,heads,Estimated,Phuluc_12_2008.md
2008_12_TQ_LON_HEADCOUNT_EST_Quảng_Ngãi_M4,2008,4,2008-12-31,Provincial,Quảng Ngãi,,Livestock,Lợn,,,Headcount,423834.8888888889,heads,Estimated,Phuluc_12_2008.md
2008_12_TQ_LON_HEADCOUNT_EST_Quảng_Ngãi_M5,2008,5,2008-12-31,Provincial,Quảng Ngãi,,Livestock,Lợn,,,Headcount,423834.8888888889,heads,Estimated,Phuluc_12_2008.md
2008_12_TQ_LON_HEADCOUNT_EST_Quảng_Ngãi_M6,2008,6,2008-12-31,Provincial,Quảng Ngãi,,Livestock,Lợn,,,Headcount,423834.8888888889,heads,Estimated,Phuluc_12_2008.md
2008_12_TQ_LON_HEADCOUNT_EST_Quảng_Ngãi_M7,2008,7,2008-12-31,Provincial,Quảng Ngãi,,Livestock,Lợn,,,Headcount,423834.8888888889,heads,Estimated,Phuluc_12_2008.md
2008_12_TQ_LON_HEADCOUNT_EST_Quảng_Ngãi_M8,2008,8,2008-12-31,Provincial,Quảng Ngãi,,Livestock,Lợn,,,Headcount,423834.8888888889,heads,Estimated,Phuluc_12_2008.md
2008_12_TQ_LON_HEADCOUNT_EST_Quảng_Ngãi_M9,2008,9,2008-12-31,Provincial,Quảng Ngãi,,Livestock,Lợn,,,Headcount,423834.8888888889,heads,Estimated,Phuluc_12_2008.md
2008_12_TQ_LON_HEADCOUNT_EST_Quảng_Ngãi_M10,2008,10,2008-12-31,Provincial,Quảng Ngãi,,Livestock,Lợn,,,Headcount,423834.8888888889,heads,Estimated,Phuluc_12_2008.md
2008_12_TQ_LON_HEADCOUNT_EST_Quảng_Ngãi_M11,2008,11,2008-12-31,Provincial,Quảng Ngãi,,Livestock,Lợn,,,Headcount,423834.8888888889,heads,Estimated,Phuluc_12_2008.md
2008_12_TQ_LON_HEADCOUNT_EST_Quảng_Ngãi_M12,2008,12,2008-12-31,Provincial,Quảng Ngãi,,Livestock,Lợn,,,Headcount,423834.8888888889,heads,Estimated,Phuluc_12_2008.md
2008_12_TQ_LON_HEADCOUNT_EST_Bình_Định_M1,2008,1,2008-12-31,Provincial,Bình Định,,Livestock,Lợn,,,Headcount,423834.8888888889,heads,Estimated,Phuluc_12_2008.md
2008_12_TQ_LON_HEADCOUNT_EST_Bình_Định_M2,2008,2,2008-12-31,Provincial,Bình Định,,Livestock,Lợn,,,Headcount,423834.8888888889,heads,Estimated,Phuluc_12_2008.md
2008_12_TQ_LON_HEADCOUNT_EST_Bình_Định_M3,2008,3,2008-12-31,Provincial,Bình Định,,Livestock,Lợn,,,Headcount,423834.8888888889,heads,Estimated,Phuluc_12_2008.md
2008_12_TQ_LON_HEADCOUNT_EST_Bình_Định_M4,2008,4,2008-12-31,Provincial,Bình Định,,Livestock,Lợn,,,Headcount,423834.8888888889,heads,Estimated,Phuluc_12_2008.md
2008_12_TQ_LON_HEADCOUNT_EST_Bình_Định_M5,2008,5,2008-12-31,Provincial,Bình Định,,Livestock,Lợn,,,Headcount,423834.8888888889,heads,Estimated,Phuluc_12_2008.md
2008_12_TQ_LON_HEADCOUNT_EST_Bình_Định_M6,2008,6,2008-12-31,Provincial,Bình Định,,Livestock,Lợn,,,Headcount,423834.8888888889,heads,Estimated,Phuluc_12_2008.md
2008_12_TQ_LON_HEADCOUNT_EST_Bình_Định_M7,2008,7,2008-12-31,Provincial,Bình Định,,Livestock,Lợn,,,Headcount,423834.8888888889,heads,Estimated,Phuluc_12_2008.md
2008_12_TQ_LON_HEADCOUNT_EST_Bình_Định_M8,2008,8,2008-12-31,Provincial,Bình Định,,Livestock,Lợn,,,Headcount,423834.8888888889,heads,Estimated,Phuluc_12_2008.md
2008_12_TQ_LON_HEADCOUNT_EST_Bình_Định_M9,2008,9,2008-12-31,Provincial,Bình Định,,Livestock,Lợn,,,Headcount,423834.8888888889,heads,Estimated,Phuluc_12_2008.md
2008_12_TQ_LON_HEADCOUNT_EST_Bình_Định_M10,2008,10,2008-12-31,Provincial,Bình Định,,Livestock,Lợn,,,Headcount,423834.8888888889,heads,Estimated,Phuluc_12_2008.md
2008_12_TQ_LON_HEADCOUNT_EST_Bình_Định_M11,2008,11,2008-12-31,Provincial,Bình Định,,Livestock,Lợn,,,Headcount,423834.8888888889,heads,Estimated,Phuluc_12_2008.md
2008_12_TQ_LON_HEADCOUNT_EST_Bình_Định_M12,2008,12,2008-12-31,Provincial,Bình Định,,Livestock,Lợn,,,Headcount,423834.8888888889,heads,Estimated,Phuluc_12_2008.md
2008_12_TQ_LON_HEADCOUNT_EST_Phú_Yên_M1,2008,1,2008-12-31,Provincial,Phú Yên,,Livestock,Lợn,,,Headcount,423834.8888888889,heads,Estimated,Phuluc_12_2008.md
2008_12_TQ_LON_HEADCOUNT_EST_Phú_Yên_M2,2008,2,2008-12-31,Provincial,Phú Yên,,Livestock,Lợn,,,Headcount,423834.8888888889,heads,Estimated,Phuluc_12_2008.md
2008_12_TQ_LON_HEADCOUNT_EST_Phú_Yên_M3,2008,3,2008-12-31,Provincial,Phú Yên,,Livestock,Lợn,,,Headcount,423834.8888888889,heads,Estimated,Phuluc_12_2008.md
2008_12_TQ_LON_HEADCOUNT_EST_Phú_Yên_M4,2008,4,2008-12-31,Provincial,Phú Yên,,Livestock,Lợn,,,Headcount,423834.8888888889,heads,Estimated,Phuluc_12_2008.md
2008_12_TQ_LON_HEADCOUNT_EST_Phú_Yên_M5,2008,5,2008-12-31,Provincial,Phú Yên,,Livestock,Lợn,,,Headcount,423834.8888888889,heads,Estimated,Phuluc_12_2008.md
2008_12_TQ_LON_HEADCOUNT_EST_Phú_Yên_M6,2008,6,2008-12-31,Provincial,Phú Yên,,Livestock,Lợn,,,Headcount,423834.8888888889,heads,Estimated,Phuluc_12_2008.md
2008_12_TQ_LON_HEADCOUNT_EST_Phú_Yên_M7,2008,7,2008-12-31,Provincial,Phú Yên,,Livestock,Lợn,,,Headcount,423834.8888888889,heads,Estimated,Phuluc_12_2008.md
2008_12_TQ_LON_HEADCOUNT_EST_Phú_Yên_M8,2008,8,2008-12-31,Provincial,Phú Yên,,Livestock,Lợn,,,Headcount,423834.8888888889,heads,Estimated,Phuluc_12_2008.md
2008_12_TQ_LON_HEADCOUNT_EST_Phú_Yên_M9,2008,9,2008-12-31,Provincial,Phú Yên,,Livestock,Lợn,,,Headcount,423834.8888888889,heads,Estimated,Phuluc_12_2008.md
2008_12_TQ_LON_HEADCOUNT_EST_Phú_Yên_M10,2008,10,2008-12-31,Provincial,Phú Yên,,Livestock,Lợn,,,Headcount,423834.8888888889,heads,Estimated,Phuluc_12_2008.md
2008_12_TQ_LON_HEADCOUNT_EST_Phú_Yên_M11,2008,11,2008-12-31,Provincial,Phú Yên,,Livestock,Lợn,,,Headcount,423834.8888888889,heads,Estimated,Phuluc_12_2008.md
2008_12_TQ_LON_HEADCOUNT_EST_Phú_Yên_M12,2008,12,2008-12-31,Provincial,Phú Yên,,Livestock,Lợn,,,Headcount,423834.8888888889,heads,Estimated,Phuluc_12_2008.md
2008_12_TQ_LON_HEADCOUNT_EST_Khánh_Hòa_M1,2008,1,2008-12-31,Provincial,Khánh Hòa,,Livestock,Lợn,,,Headcount,423834.8888888889,heads,Estimated,Phuluc_12_2008.md
2008_12_TQ_LON_HEADCOUNT_EST_Khánh_Hòa_M2,2008,2,2008-12-31,Provincial,Khánh Hòa,,Livestock,Lợn,,,Headcount,423834.8888888889,heads,Estimated,Phuluc_12_2008.md
2008_12_TQ_LON_HEADCOUNT_EST_Khánh_Hòa_M3,2008,3,2008-12-31,Provincial,Khánh Hòa,,Livestock,Lợn,,,Headcount,423834.8888888889,heads,Estimated,Phuluc_12_2008.md
2008_12_TQ_LON_HEADCOUNT_EST_Khánh_Hòa_M4,2008,4,2008-12-31,Provincial,Khánh Hòa,,Livestock,Lợn,,,Headcount,423834.8888888889,heads,Estimated,Phuluc_12_2008.md
2008_12_TQ_LON_HEADCOUNT_EST_Khánh_Hòa_M5,2008,5,2008-12-31,Provincial,Khánh Hòa,,Livestock,Lợn,,,Headcount,423834.8888888889,heads,Estimated,Phuluc_12_2008.md
2008_12_TQ_LON_HEADCOUNT_EST_Khánh_Hòa_M6,2008,6,2008-12-31,Provincial,Khánh Hòa,,Livestock,Lợn,,,Headcount,423834.8888888889,heads,Estimated,Phuluc_12_2008.md
2008_12_TQ_LON_HEADCOUNT_EST_Khánh_Hòa_M7,2008,7,2008-12-31,Provincial,Khánh Hòa,,Livestock,Lợn,,,Headcount,423834.8888888889,heads,Estimated,Phuluc_12_2008.md
2008_12_TQ_LON_HEADCOUNT_EST_Khánh_Hòa_M8,2008,8,2008-12-31,Provincial,Khánh Hòa,,Livestock,Lợn,,,Headcount,423834.8888888889,heads,Estimated,Phuluc_12_2008.md
2008_12_TQ_LON_HEADCOUNT_EST_Khánh_Hòa_M9,2008,9,2008-12-31,Provincial,Khánh Hòa,,Livestock,Lợn,,,Headcount,423834.8888888889,heads,Estimated,Phuluc_12_2008.md
2008_12_TQ_LON_HEADCOUNT_EST_Khánh_Hòa_M10,2008,10,2008-12-31,Provincial,Khánh Hòa,,Livestock,Lợn,,,Headcount,423834.8888888889,heads,Estimated,Phuluc_12_2008.md
2008_12_TQ_LON_HEADCOUNT_EST_Khánh_Hòa_M11,2008,11,2008-12-31,Provincial,Khánh Hòa,,Livestock,Lợn,,,Headcount,423834.8888888889,heads,Estimated,Phuluc_12_2008.md
2008_12_TQ_LON_HEADCOUNT_EST_Khánh_Hòa_M12,2008,12,2008-12-31,Provincial,Khánh Hòa,,Livestock,Lợn,,,Headcount,423834.8888888889,heads,Estimated,Phuluc_12_2008.md
2008_12_TQ_LON_HEADCOUNT_EST_Ninh_Thuận_M1,2008,1,2008-12-31,Provincial,Ninh Thuận,,Livestock,Lợn,,,Headcount,423834.8888888889,heads,Estimated,Phuluc_12_2008.md
2008_12_TQ_LON_HEADCOUNT_EST_Ninh_Thuận_M2,2008,2,2008-12-31,Provincial,Ninh Thuận,,Livestock,Lợn,,,Headcount,423834.8888888889,heads,Estimated,Phuluc_12_2008.md
2008_12_TQ_LON_HEADCOUNT_EST_Ninh_Thuận_M3,2008,3,2008-12-31,Provincial,Ninh Thuận,,Livestock,Lợn,,,Headcount,423834.8888888889,heads,Estimated,Phuluc_12_2008.md
2008_12_TQ_LON_HEADCOUNT_EST_Ninh_Thuận_M4,2008,4,2008-12-31,Provincial,Ninh Thuận,,Livestock,Lợn,,,Headcount,423834.8888888889,heads,Estimated,Phuluc_12_2008.md
2008_12_TQ_LON_HEADCOUNT_EST_Ninh_Thuận_M5,2008,5,2008-12-31,Provincial,Ninh Thuận,,Livestock,Lợn,,,Headcount,423834.8888888889,heads,Estimated,Phuluc_12_2008.md
2008_12_TQ_LON_HEADCOUNT_EST_Ninh_Thuận_M6,2008,6,2008-12-31,Provincial,Ninh Thuận,,Livestock,Lợn,,,Headcount,423834.8888888889,heads,Estimated,Phuluc_12_2008.md
2008_12_TQ_LON_HEADCOUNT_EST_Ninh_Thuận_M7,2008,7,2008-12-31,Provincial,Ninh Thuận,,Livestock,Lợn,,,Headcount,423834.8888888889,heads,Estimated,Phuluc_12_2008.md
2008_12_TQ_LON_HEADCOUNT_EST_Ninh_Thuận_M8,2008,8,2008-12-31,Provincial,Ninh Thuận,,Livestock,Lợn,,,Headcount,423834.8888888889,heads,Estimated,Phuluc_12_2008.md
2008_12_TQ_LON_HEADCOUNT_EST_Ninh_Thuận_M9,2008,9,2008-12-31,Provincial,Ninh Thuận,,Livestock,Lợn,,,Headcount,423834.8888888889,heads,Estimated,Phuluc_12_2008.md
2008_12_TQ_LON_HEADCOUNT_EST_Ninh_Thuận_M10,2008,10,2008-12-31,Provincial,Ninh Thuận,,Livestock,Lợn,,,Headcount,423834.8888888889,heads,Estimated,Phuluc_12_2008.md
2008_12_TQ_LON_HEADCOUNT_EST_Ninh_Thuận_M11,2008,11,2008-12-31,Provincial,Ninh Thuận,,Livestock,Lợn,,,Headcount,423834.8888888889,heads,Estimated,Phuluc_12_2008.md
2008_12_TQ_LON_HEADCOUNT_EST_Ninh_Thuận_M12,2008,12,2008-12-31,Provincial,Ninh Thuận,,Livestock,Lợn,,,Headcount,423834.8888888889,heads,Estimated,Phuluc_12_2008.md
2008_12_TQ_LON_HEADCOUNT_EST_Bình_Thuận_M1,2008,1,2008-12-31,Provincial,Bình Thuận,,Livestock,Lợn,,,Headcount,423834.8888888889,heads,Estimated,Phuluc_12_2008.md
2008_12_TQ_LON_HEADCOUNT_EST_Bình_Thuận_M2,2008,2,2008-12-31,Provincial,Bình Thuận,,Livestock,Lợn,,,Headcount,423834.8888888889,heads,Estimated,Phuluc_12_2008.md
2008_12_TQ_LON_HEADCOUNT_EST_Bình_Thuận_M3,2008,3,2008-12-31,Provincial,Bình Thuận,,Livestock,Lợn,,,Headcount,423834.8888888889,heads,Estimated,Phuluc_12_2008.md
2008_12_TQ_LON_HEADCOUNT_EST_Bình_Thuận_M4,2008,4,2008-12-31,Provincial,Bình Thuận,,Livestock,Lợn,,,Headcount,423834.8888888889,heads,Estimated,Phuluc_12_2008.md
2008_12_TQ_LON_HEADCOUNT_EST_Bình_Thuận_M5,2008,5,2008-12-31,Provincial,Bình Thuận,,Livestock,Lợn,,,Headcount,423834.8888888889,heads,Estimated,Phuluc_12_2008.md
2008_12_TQ_LON_HEADCOUNT_EST_Bình_Thuận_M6,2008,6,2008-12-31,Provincial,Bình Thuận,,Livestock,Lợn,,,Headcount,423834.8888888889,heads,Estimated,Phuluc_12_2008.md
2008_12_TQ_LON_HEADCOUNT_EST_Bình_Thuận_M7,2008,7,2008-12-31,Provincial,Bình Thuận,,Livestock,Lợn,,,Headcount,423834.8888888889,heads,Estimated,Phuluc_12_2008.md
2008_12_TQ_LON_HEADCOUNT_EST_Bình_Thuận_M8,2008,8,2008-12-31,Provincial,Bình Thuận,,Livestock,Lợn,,,Headcount,423834.8888888889,heads,Estimated,Phuluc_12_2008.md
2008_12_TQ_LON_HEADCOUNT_EST_Bình_Thuận_M9,2008,9,2008-12-31,Provincial,Bình Thuận,,Livestock,Lợn,,,Headcount,423834.8888888889,heads,Estimated,Phuluc_12_2008.md
2008_12_TQ_LON_HEADCOUNT_EST_Bình_Thuận_M10,2008,10,2008-12-31,Provincial,Bình Thuận,,Livestock,Lợn,,,Headcount,423834.8888888889,heads,Estimated,Phuluc_12_2008.md
2008_12_TQ_LON_HEADCOUNT_EST_Bình_Thuận_M11,2008,11,2008-12-31,Provincial,Bình Thuận,,Livestock,Lợn,,,Headcount,423834.8888888889,heads,Estimated,Phuluc_12_2008.md
2008_12_TQ_LON_HEADCOUNT_EST_Bình_Thuận_M12,2008,12,2008-12-31,Provincial,Bình Thuận,,Livestock,Lợn,,,Headcount,423834.8888888889,heads,Estimated,Phuluc_12_2008.md
2008_12_TQ_LON_HEADCOUNT_EST_Kon_Tum_M1,2008,1,2008-12-31,Provincial,Kon Tum,,Livestock,Lợn,,,Headcount,423834.8888888889,heads,Estimated,Phuluc_12_2008.md
2008_12_TQ_LON_HEADCOUNT_EST_Kon_Tum_M2,2008,2,2008-12-31,Provincial,Kon Tum,,Livestock,Lợn,,,Headcount,423834.8888888889,heads,Estimated,Phuluc_12_2008.md
2008_12_TQ_LON_HEADCOUNT_EST_Kon_Tum_M3,2008,3,2008-12-31,Provincial,Kon Tum,,Livestock,Lợn,,,Headcount,423834.8888888889,heads,Estimated,Phuluc_12_2008.md
2008_12_TQ_LON_HEADCOUNT_EST_Kon_Tum_M4,2008,4,2008-12-31,Provincial,Kon Tum,,Livestock,Lợn,,,Headcount,423834.8888888889,heads,Estimated,Phuluc_12_2008.md
2008_12_TQ_LON_HEADCOUNT_EST_Kon_Tum_M5,2008,5,2008-12-31,Provincial,Kon Tum,,Livestock,Lợn,,,Headcount,423834.8888888889,heads,Estimated,Phuluc_12_2008.md
2008_12_TQ_LON_HEADCOUNT_EST_Kon_Tum_M6,2008,6,2008-12-31,Provincial,Kon Tum,,Livestock,Lợn,,,Headcount,423834.8888888889,heads,Estimated,Phuluc_12_2008.md
2008_12_TQ_LON_HEADCOUNT_EST_Kon_Tum_M7,2008,7,2008-12-31,Provincial,Kon Tum,,Livestock,Lợn,,,Headcount,423834.8888888889,heads,Estimated,Phuluc_12_2008.md
2008_12_TQ_LON_HEADCOUNT_EST_Kon_Tum_M8,2008,8,2008-12-31,Provincial,Kon Tum,,Livestock,Lợn,,,Headcount,423834.8888888889,heads,Estimated,Phuluc_12_2008.md
2008_12_TQ_LON_HEADCOUNT_EST_Kon_Tum_M9,2008,9,2008-12-31,Provincial,Kon Tum,,Livestock,Lợn,,,Headcount,423834.8888888889,heads,Estimated,Phuluc_12_2008.md
2008_12_TQ_LON_HEADCOUNT_EST_Kon_Tum_M10,2008,10,2008-12-31,Provincial,Kon Tum,,Livestock,Lợn,,,Headcount,423834.8888888889,heads,Estimated,Phuluc_12_2008.md
2008_12_TQ_LON_HEADCOUNT_EST_Kon_Tum_M11,2008,11,2008-12-31,Provincial,Kon Tum,,Livestock,Lợn,,,Headcount,423834.8888888889,heads,Estimated,Phuluc_12_2008.md
2008_12_TQ_LON_HEADCOUNT_EST_Kon_Tum_M12,2008,12,2008-12-31,Provincial,Kon Tum,,Livestock,Lợn,,,Headcount,423834.8888888889,heads,Estimated,Phuluc_12_2008.md
2008_12_TQ_LON_HEADCOUNT_EST_Gia_Lai_M1,2008,1,2008-12-31,Provincial,Gia Lai,,Livestock,Lợn,,,Headcount,423834.8888888889,heads,Estimated,Phuluc_12_2008.md
2008_12_TQ_LON_HEADCOUNT_EST_Gia_Lai_M2,2008,2,2008-12-31,Provincial,Gia Lai,,Livestock,Lợn,,,Headcount,423834.8888888889,heads,Estimated,Phuluc_12_2008.md
2008_12_TQ_LON_HEADCOUNT_EST_Gia_Lai_M3,2008,3,2008-12-31,Provincial,Gia Lai,,Livestock,Lợn,,,Headcount,423834.8888888889,heads,Estimated,Phuluc_12_2008.md
2008_12_TQ_LON_HEADCOUNT_EST_Gia_Lai_M4,2008,4,2008-12-31,Provincial,Gia Lai,,Livestock,Lợn,,,Headcount,423834.8888888889,heads,Estimated,Phuluc_12_2008.md
2008_12_TQ_LON_HEADCOUNT_EST_Gia_Lai_M5,2008,5,2008-12-31,Provincial,Gia Lai,,Livestock,Lợn,,,Headcount,423834.8888888889,heads,Estimated,Phuluc_12_2008.md
2008_12_TQ_LON_HEADCOUNT_EST_Gia_Lai_M6,2008,6,2008-12-31,Provincial,Gia Lai,,Livestock,Lợn,,,Headcount,423834.8888888889,heads,Estimated,Phuluc_12_2008.md
2008_12_TQ_LON_HEADCOUNT_EST_Gia_Lai_M7,2008,7,2008-12-31,Provincial,Gia Lai,,Livestock,Lợn,,,Headcount,423834.8888888889,heads,Estimated,Phuluc_12_2008.md
2008_12_TQ_LON_HEADCOUNT_EST_Gia_Lai_M8,2008,8,2008-12-31,Provincial,Gia Lai,,Livestock,Lợn,,,Headcount,423834.8888888889,heads,Estimated,Phuluc_12_2008.md
2008_12_TQ_LON_HEADCOUNT_EST_Gia_Lai_M9,2008,9,2008-12-31,Provincial,Gia Lai,,Livestock,Lợn,,,Headcount,423834.8888888889,heads,Estimated,Phuluc_12_2008.md
2008_12_TQ_LON_HEADCOUNT_EST_Gia_Lai_M10,2008,10,2008-12-31,Provincial,Gia Lai,,Livestock,Lợn,,,Headcount,423834.8888888889,heads,Estimated,Phuluc_12_2008.md
2008_12_TQ_LON_HEADCOUNT_EST_Gia_Lai_M11,2008,11,2008-12-31,Provincial,Gia Lai,,Livestock,Lợn,,,Headcount,423834.8888888889,heads,Estimated,Phuluc_12_2008.md
2008_12_TQ_LON_HEADCOUNT_EST_Gia_Lai_M12,2008,12,2008-12-31,Provincial,Gia Lai,,Livestock,Lợn,,,Headcount,423834.8888888889,heads,Estimated,Phuluc_12_2008.md
2008_12_TQ_LON_HEADCOUNT_EST_Đắk_Lắk_M1,2008,1,2008-12-31,Provincial,Đắk Lắk,,Livestock,Lợn,,,Headcount,423834.8888888889,heads,Estimated,Phuluc_12_2008.md
2008_12_TQ_LON_HEADCOUNT_EST_Đắk_Lắk_M2,2008,2,2008-12-31,Provincial,Đắk Lắk,,Livestock,Lợn,,,Headcount,423834.8888888889,heads,Estimated,Phuluc_12_2008.md
2008_12_TQ_LON_HEADCOUNT_EST_Đắk_Lắk_M3,2008,3,2008-12-31,Provincial,Đắk Lắk,,Livestock,Lợn,,,Headcount,423834.8888888889,heads,Estimated,Phuluc_12_2008.md
2008_12_TQ_LON_HEADCOUNT_EST_Đắk_Lắk_M4,2008,4,2008-12-31,Provincial,Đắk Lắk,,Livestock,Lợn,,,Headcount,423834.8888888889,heads,Estimated,Phuluc_12_2008.md
2008_12_TQ_LON_HEADCOUNT_EST_Đắk_Lắk_M5,2008,5,2008-12-31,Provincial,Đắk Lắk,,Livestock,Lợn,,,Headcount,423834.8888888889,heads,Estimated,Phuluc_12_2008.md
2008_12_TQ_LON_HEADCOUNT_EST_Đắk_Lắk_M6,2008,6,2008-12-31,Provincial,Đắk Lắk,,Livestock,Lợn,,,Headcount,423834.8888888889,heads,Estimated,Phuluc_12_2008.md
2008_12_TQ_LON_HEADCOUNT_EST_Đắk_Lắk_M7,2008,7,2008-12-31,Provincial,Đắk Lắk,,Livestock,Lợn,,,Headcount,423834.8888888889,heads,Estimated,Phuluc_12_2008.md
2008_12_TQ_LON_HEADCOUNT_EST_Đắk_Lắk_M8,2008,8,2008-12-31,Provincial,Đắk Lắk,,Livestock,Lợn,,,Headcount,423834.8888888889,heads,Estimated,Phuluc_12_2008.md
2008_12_TQ_LON_HEADCOUNT_EST_Đắk_Lắk_M9,2008,9,2008-12-31,Provincial,Đắk Lắk,,Livestock,Lợn,,,Headcount,423834.8888888889,heads,Estimated,Phuluc_12_2008.md
2008_12_TQ_LON_HEADCOUNT_EST_Đắk_Lắk_M10,2008,10,2008-12-31,Provincial,Đắk Lắk,,Livestock,Lợn,,,Headcount,423834.8888888889,heads,Estimated,Phuluc_12_2008.md
2008_12_TQ_LON_HEADCOUNT_EST_Đắk_Lắk_M11,2008,11,2008-12-31,Provincial,Đắk Lắk,,Livestock,Lợn,,,Headcount,423834.8888888889,heads,Estimated,Phuluc_12_2008.md
2008_12_TQ_LON_HEADCOUNT_EST_Đắk_Lắk_M12,2008,12,2008-12-31,Provincial,Đắk Lắk,,Livestock,Lợn,,,Headcount,423834.8888888889,heads,Estimated,Phuluc_12_2008.md
2008_12_TQ_LON_HEADCOUNT_EST_Đắk_Nông_M1,2008,1,2008-12-31,Provincial,Đắk Nông,,Livestock,Lợn,,,Headcount,423834.8888888889,heads,Estimated,Phuluc_12_2008.md
2008_12_TQ_LON_HEADCOUNT_EST_Đắk_Nông_M2,2008,2,2008-12-31,Provincial,Đắk Nông,,Livestock,Lợn,,,Headcount,423834.8888888889,heads,Estimated,Phuluc_12_2008.md
2008_12_TQ_LON_HEADCOUNT_EST_Đắk_Nông_M3,2008,3,2008-12-31,Provincial,Đắk Nông,,Livestock,Lợn,,,Headcount,423834.8888888889,heads,Estimated,Phuluc_12_2008.md
2008_12_TQ_LON_HEADCOUNT_EST_Đắk_Nông_M4,2008,4,2008-12-31,Provincial,Đắk Nông,,Livestock,Lợn,,,Headcount,423834.8888888889,heads,Estimated,Phuluc_12_2008.md
2008_12_TQ_LON_HEADCOUNT_EST_Đắk_Nông_M5,2008,5,2008-12-31,Provincial,Đắk Nông,,Livestock,Lợn,,,Headcount,423834.8888888889,heads,Estimated,Phuluc_12_2008.md
2008_12_TQ_LON_HEADCOUNT_EST_Đắk_Nông_M6,2008,6,2008-12-31,Provincial,Đắk Nông,,Livestock,Lợn,,,Headcount,423834.8888888889,heads,Estimated,Phuluc_12_2008.md
2008_12_TQ_LON_HEADCOUNT_EST_Đắk_Nông_M7,2008,7,2008-12-31,Provincial,Đắk Nông,,Livestock,Lợn,,,Headcount,423834.8888888889,heads,Estimated,Phuluc_12_2008.md
2008_12_TQ_LON_HEADCOUNT_EST_Đắk_Nông_M8,2008,8,2008-12-31,Provincial,Đắk Nông,,Livestock,Lợn,,,Headcount,423834.8888888889,heads,Estimated,Phuluc_12_2008.md
2008_12_TQ_LON_HEADCOUNT_EST_Đắk_Nông_M9,2008,9,2008-12-31,Provincial,Đắk Nông,,Livestock,Lợn,,,Headcount,423834.8888888889,heads,Estimated,Phuluc_12_2008.md
2008_12_TQ_LON_HEADCOUNT_EST_Đắk_Nông_M10,2008,10,2008-12-31,Provincial,Đắk Nông,,Livestock,Lợn,,,Headcount,423834.8888888889,heads,Estimated,Phuluc_12_2008.md
2008_12_TQ_LON_HEADCOUNT_EST_Đắk_Nông_M11,2008,11,2008-12-31,Provincial,Đắk Nông,,Livestock,Lợn,,,Headcount,423834.8888888889,heads,Estimated,Phuluc_12_2008.md
2008_12_TQ_LON_HEADCOUNT_EST_Đắk_Nông_M12,2008,12,2008-12-31,Provincial,Đắk Nông,,Livestock,Lợn,,,Headcount,423834.8888888889,heads,Estimated,Phuluc_12_2008.md
2008_12_TQ_LON_HEADCOUNT_EST_Lâm_Đồng_M1,2008,1,2008-12-31,Provincial,Lâm Đồng,,Livestock,Lợn,,,Headcount,423834.8888888889,heads,Estimated,Phuluc_12_2008.md
2008_12_TQ_LON_HEADCOUNT_EST_Lâm_Đồng_M2,2008,2,2008-12-31,Provincial,Lâm Đồng,,Livestock,Lợn,,,Headcount,423834.8888888889,heads,Estimated,Phuluc_12_2008.md
2008_12_TQ_LON_HEADCOUNT_EST_Lâm_Đồng_M3,2008,3,2008-12-31,Provincial,Lâm Đồng,,Livestock,Lợn,,,Headcount,423834.8888888889,heads,Estimated,Phuluc_12_2008.md
2008_12_TQ_LON_HEADCOUNT_EST_Lâm_Đồng_M4,2008,4,2008-12-31,Provincial,Lâm Đồng,,Livestock,Lợn,,,Headcount,423834.8888888889,heads,Estimated,Phuluc_12_2008.md
2008_12_TQ_LON_HEADCOUNT_EST_Lâm_Đồng_M5,2008,5,2008-12-31,Provincial,Lâm Đồng,,Livestock,Lợn,,,Headcount,423834.8888888889,heads,Estimated,Phuluc_12_2008.md
2008_12_TQ_LON_HEADCOUNT_EST_Lâm_Đồng_M6,2008,6,2008-12-31,Provincial,Lâm Đồng,,Livestock,Lợn,,,Headcount,423834.8888888889,heads,Estimated,Phuluc_12_2008.md
2008_12_TQ_LON_HEADCOUNT_EST_Lâm_Đồng_M7,2008,7,2008-12-31,Provincial,Lâm Đồng,,Livestock,Lợn,,,Headcount,423834.8888888889,heads,Estimated,Phuluc_12_2008.md
2008_12_TQ_LON_HEADCOUNT_EST_Lâm_Đồng_M8,2008,8,2008-12-31,Provincial,Lâm Đồng,,Livestock,Lợn,,,Headcount,423834.8888888889,heads,Estimated,Phuluc_12_2008.md
2008_12_TQ_LON_HEADCOUNT_EST_Lâm_Đồng_M9,2008,9,2008-12-31,Provincial,Lâm Đồng,,Livestock,Lợn,,,Headcount,423834.8888888889,heads,Estimated,Phuluc_12_2008.md
2008_12_TQ_LON_HEADCOUNT_EST_Lâm_Đồng_M10,2008,10,2008-12-31,Provincial,Lâm Đồng,,Livestock,Lợn,,,Headcount,423834.8888888889,heads,Estimated,Phuluc_12_2008.md
